Price,Close,High,Low,Open,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Date,,,,,
2013-05-30,13.847640037536621,13.937181856678485,13.630838979605217,13.665796907606575,353519600
2013-05-31,13.790909767150879,14.016909659784417,13.783856277748178,13.875849697812699,384302800
2013-06-03,13.82126235961914,13.871552230255343,13.568583927764413,13.821568605737708,372352400
2013-06-04,13.778029441833496,13.935033860350464,13.71915319430973,13.89792893586586,292728800
2013-06-05,13.649236679077148,13.821266806755403,13.60630570871186,13.665795264644808,290589600
2013-06-06,13.44531536102295,13.707193546743536,13.310083908025742,13.660276461897148,416934000
2013-06-07,13.54804515838623,13.591895693956157,13.270834145494481,13.385214671182055,404535600
2013-06-10,13.45849895477295,13.770973223361691,13.394409983284284,13.637581725911673,450153200
2013-06-11,13.41894245147705,13.57717348080229,13.287697117524576,13.361906960959553,286112400
2013-06-12,13.253045082092285,13.53086932561331,13.23188625497512,13.477205823525438,265227200
2013-06-13,13.368654251098633,13.404838801069456,13.147560837011238,13.262554665369521,285832400
2013-06-14,13.187422752380371,13.378771758629888,13.139891542297628,13.35147981878704,271866000
2013-06-17,13.24721908569336,13.360679209355633,13.196929201346698,13.230047189695023,259414400
2013-06-18,13.240167617797852,13.336148789133155,13.192330974085317,13.233728258568899,195025600
2013-06-19,12.971238136291504,13.236795389964227,12.971238136291504,13.228822342719127,310940000
2013-06-20,12.78233814239502,13.062613956982549,12.73112789171341,12.857773773096064,357310800
2013-06-21,12.679920196533203,12.879242271017139,12.514330242903618,12.832937678173526,481118400
2013-06-24,12.343832969665527,12.531502117064228,12.206147460641757,12.492864327339786,480746000
2013-06-25,12.346595764160156,12.50482600354027,12.230069060291509,12.440737012426752,314162800
2013-06-26,12.206764221191406,12.412831931567668,12.1328614282558,12.385539984612512,367724000
2013-06-27,12.075209617614746,12.308569248666661,12.06785070073311,12.24294739500089,337246000
2013-06-28,12.159541130065918,12.274227092675414,11.924647764269197,12.00100380941712,578516400
2013-07-01,12.548673629760742,12.642202363819235,12.303354870313825,12.348432836175219,391053600
2013-07-02,12.832938194274902,12.929226432723938,12.556342161706938,12.571367879453533,469865200
2013-07-03,12.903773307800293,12.970623416293366,12.801046537701202,12.905613241580106,240928800
2013-07-05,12.800127029418945,12.980130211636784,12.736651356811192,12.891202529435681,274024800
2013-07-08,12.727453231811523,12.909909693115855,12.592527995781658,12.882618563390414,298138400
2013-07-09,12.95130443572998,12.986568604683951,12.58424624689608,12.682986902575353,352584400
2013-07-10,12.901628494262695,13.026435309699593,12.825580341669703,12.866977630467215,281405600
2013-07-11,13.102791786193848,13.13223073448549,12.915123403876745,12.969706482820126,326292400
2013-07-12,13.078869819641113,13.17945040845782,12.983809032092905,13.113827742168144,279563200
2013-07-15,13.10738468170166,13.230657759731153,13.026430070756263,13.032870246906423,241917200
2013-07-16,13.192024230957031,13.207662440255396,13.007114565780201,13.07917659370472,216538000
2013-07-17,13.195395469665527,13.253966283873496,13.131306491958176,13.176690705039256,198990400
2013-07-18,13.239860534667969,13.335227569834965,13.204596365412547,13.289537109140142,218878800
2013-07-19,13.031033515930176,13.307936593237669,13.012634177893716,13.280951716291005,268721600
2013-07-22,13.072737693786621,13.178224780581418,13.046979438096313,13.169332176175507,207796400
2013-07-23,12.848275184631348,13.092673665990333,12.839688823985751,13.063235534045853,369395600
2013-07-24,13.5081787109375,13.633290938785041,13.34718818203121,13.459727937848992,591936800
2013-07-25,13.446541786193848,13.535470283161807,13.364053467017044,13.514005207431689,229493600
2013-07-26,13.522897720336914,13.524430589090096,13.318976226914536,13.348414349000924,200152400
2013-07-29,13.73141860961914,13.7988812114185,13.49867230587529,13.51707082507505,248057600
2013-07-30,13.900994300842285,14.018440532672539,13.775574204370301,13.797959654316447,309422400
2013-07-31,13.87677001953125,14.02426770250132,13.781709224486773,13.952206490642673,322957600
2013-08-01,14.0040283203125,14.007708187871135,13.899154551411806,13.975511393833413,206250800
2013-08-02,14.183727264404297,14.193234000253815,14.003418630979324,14.044815921040327,274783600
2013-08-05,14.395623207092285,14.433034386130744,14.171770263142541,14.249658359582268,318855600
2013-08-06,14.266825675964355,14.470440084088864,14.172377387561973,14.351767231217622,334857600
2013-08-07,14.258548736572266,14.32049236355063,14.160114312842316,14.222364186072927,298858000
2013-08-08,14.230148315429688,14.325528487422906,14.135692948159816,14.318120158676514,255777200
2013-08-09,14.027660369873047,14.213173600473917,14.002967583796089,14.156994586072646,266865200
2013-08-12,14.426155090332031,14.46597279473132,14.094948081994573,14.102048142143937,364434000
2013-08-13,15.111721992492676,15.268836613188794,14.44745493340022,14.536663160400792,881941200
2013-08-14,15.387364387512207,15.564851065709863,15.229941521106051,15.36822702894779,756372400
2013-08-15,15.369149208068848,15.50774460897131,15.096590671607979,15.323157901722324,490294000
2013-08-16,15.505597114562988,15.524426218278219,15.39848783555814,15.43830557073041,362306000
2013-08-19,15.672579765319824,15.857783056094009,15.557135770794684,15.567630079935723,510518400
2013-08-20,15.466696739196777,15.759937386447632,15.458980140347071,15.73339169294692,358688400
2013-08-21,15.506512641906738,15.654366005786326,15.470705718985247,15.544479091048345,335879600
2013-08-22,15.525036811828613,15.606218538897647,15.378108205405027,15.587389442390672,244207600
2013-08-23,15.465156555175781,15.537077049877704,15.41360814889245,15.534607605918241,222731600
2013-08-26,15.525344848632812,15.748516267590956,15.449102018305997,15.456818616981884,330965600
2013-08-27,15.081473350524902,15.511148323389088,15.010787583332325,15.371934667435221,424188800
2013-08-28,15.152774810791016,15.304025743859516,15.00152552621608,15.00152552621608,307608000
2013-08-29,15.177468299865723,15.325631595266737,15.15987392914302,15.175925309985047,239657600
2013-08-30,15.03918743133545,15.216055998128757,15.016962435599485,15.186732587347617,272297200
2013-09-03,15.081161499023438,15.452186270039178,15.043195046507705,15.220681741681988,331928800
2013-09-04,15.393226623535156,15.50280690742202,15.318836722512508,15.420082225129802,345032800
2013-09-05,15.287663459777832,15.454657495626124,15.237349790928306,15.441383826297583,236367600
2013-09-06,15.378721237182617,15.4145265111352,15.12344875642269,15.385513029479332,359525600
2013-09-09,15.624127388000488,15.678145255223276,15.541094369380355,15.588012170864356,340687200
2013-09-10,15.268217086791992,15.663628005483826,15.109559490096489,15.625043369472698,743195600
2013-09-11,14.436962127685547,14.621547242603237,14.347445633291766,14.415353674801423,898696400
2013-09-12,14.590680122375488,14.67432962420679,14.384484916365574,14.461345922275443,404051200
2013-09-13,14.350224494934082,14.564134677983759,14.344052534750837,14.487275310573612,298835600
2013-09-16,13.894007682800293,14.248672901676603,13.804492815849157,14.229845452910485,543706800
2013-09-17,14.05451774597168,14.190025587844628,13.813135387434823,13.827333864850567,399380800
2013-09-18,14.34343433380127,14.394982729826106,14.219347272273366,14.29713309302258,456862000
2013-09-19,14.578638076782227,14.687600171988672,14.484492637325054,14.52925087277772,404541200
2013-09-20,14.427703857421875,14.7715648371468,14.384180322913208,14.754588647525928,699302800
2013-09-23,15.144749641418457,15.33828772754422,14.896575534164903,15.313285026145879,762106800
2013-09-24,15.097217559814453,15.293841676336942,15.057708105186958,15.275630763612366,364344400
2013-09-25,14.863542556762695,15.11387609943576,14.8604565779941,15.100295814662418,316957200
2013-09-26,15.008315086364746,15.08054382909401,14.93670288020471,15.00152494163573,237221600
2013-09-27,14.901206970214844,14.96047196443244,14.83854607913518,14.93299981821575,228040400
2013-09-30,14.716002464294434,14.867560010167917,14.643772073592185,14.731435660335935,260156400
2013-10-01,15.062023162841797,15.098446623133984,14.766313130973359,14.76847430573883,353883600
2013-10-02,15.11141300201416,15.180555770090338,14.932075029140513,14.990105301696545,289184000
2013-10-03,14.921577453613281,15.197531959405318,14.839162672298288,15.140734766233601,322753200
2013-10-04,14.909847259521484,14.958308017558458,14.773104738884447,14.935466494159462,258868400
2013-10-07,15.055541038513184,15.206790299732617,14.9814593976419,15.018809310573221,312292400
2013-10-08,14.845341682434082,15.144754358911289,14.832994462034065,15.123145898964237,290917200
2013-10-09,15.019743919372559,15.056783939739207,14.763236544363842,14.959552443844167,301725200
2013-10-10,15.113877296447754,15.198453233019439,15.033622060192886,15.165735591207955,278602800
2013-10-11,15.2117280960083,15.243520935713164,14.9755929856773,15.032080253401393,267738800
2013-10-14,15.311429977416992,15.358965930252824,15.104928167045019,15.119744824836962,261898000
2013-10-15,15.392922401428223,15.495402652337981,15.29538268573026,15.35680720442454,320073600
2013-10-16,15.467928886413574,15.511760677198557,15.409898622048123,15.458051114012068,251101200
2013-10-17,15.572571754455566,15.581214807028285,15.423791899259484,15.433051488483395,253593200
2013-10-18,15.708078384399414,15.719499148015775,15.609920481862943,15.618563533774113,290542000
2013-10-21,16.09299659729004,16.183746178373077,15.78926162336543,15.796978222621556,398106800
2013-10-22,16.0470027923584,16.311844839491105,15.681533394776757,16.248875678381566,534063600
2013-10-23,16.204116821289062,16.22603354377891,16.02014658336922,16.02014658336922,313723200
2013-10-24,16.41864776611328,16.435933872781572,16.126643453832035,16.20535409040374,384764800
2013-10-25,16.234981536865234,16.4593859799601,16.20874411801153,16.400429266722867,337792000
2013-10-28,16.355987548828125,16.390559763608426,16.150102195950193,16.330058387742902,550440800
2013-10-29,15.948539733886719,16.64521644482598,15.882484572895043,16.553232119191478,635807200
2013-10-30,16.202266693115234,16.28313849807228,15.959031444605065,16.038978444584718,354163600
2013-10-31,16.134353637695312,16.282208657251562,16.090213579008957,16.20534930200086,275696400
2013-11-01,16.05193519592285,16.19917199685574,15.92260102898758,16.175095756567046,274890000
2013-11-04,16.259370803833008,16.261531979139342,16.014284292529716,16.084970056038717,244627600
2013-11-05,16.219240188598633,16.325424597009576,16.143615551710862,16.192386230344642,265213200
2013-11-06,16.173294067382812,16.295621756588307,16.08884443622151,16.273577071695225,223375600
2013-11-07,15.911561012268066,16.24377000467085,15.908146946517329,16.131689492567382,262620400
2013-11-08,16.162111282348633,16.179808374723848,15.914662057143435,15.976446846432784,279316800
2013-11-11,16.115232467651367,16.19657642990897,15.971171842903825,16.144417005946774,227452400
2013-11-12,16.145036697387695,16.266432488758607,16.051583510146962,16.07238460015486,204276800
2013-11-13,16.164291381835938,16.2145887499204,16.0503454751054,16.08263567574088,197220800
2013-11-14,16.398075103759766,16.432847498616262,16.20278526915921,16.231969805989557,282419200
2013-11-15,16.299654006958008,16.426947732751554,16.28413070539647,16.34901949874289,317920400
2013-11-18,16.10219383239746,16.36796203122163,16.08884432079153,16.299657499971513,244944000
2013-11-19,16.13075065612793,16.24966256455971,16.0816952449733,16.114605564412106,208938800
2013-11-20,15.989490509033203,16.157769623188255,15.968689414449852,16.120821772203737,193916800
2013-11-21,16.18012046813965,16.18229426098216,15.948196171825733,16.070212109203137,262026800
2013-11-22,16.138519287109375,16.21179153847949,16.099089231947996,16.1298257724243,223725600
2013-11-25,16.260848999023438,16.326979742763786,16.175779224743707,16.17639936109651,229311600
2013-11-26,16.560760498046875,16.64583189277362,16.26891517418895,16.272639306893826,401382800
2013-11-27,16.95072364807129,16.951965578736377,16.560765709825876,16.65111492212217,363448400
2013-11-29,17.26460838317871,17.334774950037616,17.00815560856727,17.060004949155637,318127600
2013-12-02,17.114343643188477,17.5210651233409,17.101614269493027,17.324535001336642,472544800
2013-12-03,17.582853317260742,17.58471704251723,17.31460289733667,17.333851995648565,450968000
2013-12-04,17.5418701171875,17.67195945811731,17.4120908444074,17.557393422094517,377809600
2013-12-05,17.631908416748047,17.85669291254695,17.585648568052257,17.779384794492806,447580000
2013-12-06,17.387245178222656,17.59619620589635,17.37327553596684,17.566389880769883,344352400
2013-12-09,17.586271286010742,17.684070447138865,17.414578062021494,17.414578062021494,320493600
2013-12-10,17.558942794799805,17.631284833733208,17.42388575120028,17.497779788768575,278269600
2013-12-11,17.42885398864746,17.727222418790777,17.377006289128992,17.60396288253748,359718800
2013-12-12,17.403396606445312,17.552424970093657,17.387563234046304,17.45307383307368,262290000
2013-12-13,17.213693618774414,17.4760460428105,17.190098597860683,17.475114180424445,332822000
2013-12-16,17.309003829956055,17.468589362292658,17.231697411190098,17.232007479188923,282592800
2013-12-17,17.231082916259766,17.369243969085698,17.181095622568353,17.25654166530073,229902400
2013-12-18,17.100065231323242,17.121178056520815,16.72842611642438,17.06684482349843,565863200
2013-12-19,16.90414810180664,17.07615131317489,16.88148328702853,17.06062801257114,320308800
2013-12-20,17.04572868347168,17.12614244962972,16.915329281200055,16.934268309120487,436413600
2013-12-23,17.699893951416016,17.719453107653035,17.472315640743997,17.6350035157314,501306400
2013-12-24,17.624767303466797,17.755476777392015,17.57384814534464,17.693691969356983,167554800
2013-12-26,17.50771713256836,17.681584109613528,17.49157203390647,17.638116536293047,204008000
2013-12-27,17.389427185058594,17.52355239525034,17.37110994934357,17.505235159535317,225884400
2013-12-30,17.21648406982422,17.389419122816946,17.14817956559604,17.307765112264033,253629600
2013-12-31,17.41830062866211,17.426372349325884,17.200345931437163,17.205625380614126,223084400
2014-01-02,17.173337936401367,17.294423714491423,17.13887559679871,17.252509789333804,234684800
2014-01-03,16.79611587524414,17.19104007670741,16.77903890547863,17.164961177739357,392467600
2014-01-06,16.887691497802734,16.976797092756694,16.566970053340242,16.68650376889563,412610800
2014-01-07,16.766918182373047,16.950718894911127,16.701097533698622,16.899801410038737,317209200
2014-01-08,16.87310218811035,16.938301048173493,16.725005715858895,16.72872984901171,258529600
2014-01-09,16.657636642456055,16.978668296371268,16.621310580672827,16.976804571090806,279148800
2014-01-10,16.546483993530273,16.790517560751177,16.489666910368108,16.760401157276178,304976000
2014-01-13,16.633102416992188,16.84329372569798,16.451473846295833,16.4524057085251,378492800
2014-01-14,16.96407699584961,16.974632578799252,16.693030982270226,16.710418013814362,332561600
2014-01-15,17.304672241210938,17.392847694168967,17.12770119878342,17.185450167823667,391638800
2014-01-16,17.208106994628906,17.28883082319767,17.12831337039477,17.228287951771097,229278000
2014-01-17,16.786481857299805,17.140423802228785,16.762575106798607,17.12210656871604,426739600
2014-01-21,17.047279357910156,17.078325960671624,16.77871729018589,16.79641438435771,328526800
2014-01-22,17.123037338256836,17.30249050245023,17.008161247554124,17.104408379681686,379985200
2014-01-23,17.268028259277344,17.277963703900586,16.915018197628665,17.074292063478918,403239200
2014-01-24,16.954137802124023,17.25064084489763,16.91315409397089,17.200343486677898,429354800
2014-01-27,17.091672897338867,17.22517791185419,16.944198240177467,17.078323390758026,554878800
2014-01-28,15.725587844848633,15.989490645968585,15.58804526919613,15.795754439270484,1065523200
2014-01-29,15.547065734863281,15.75260114507515,15.480934989802655,15.64641854466414,502810000
2014-01-30,15.516952514648438,15.725593623912603,15.421327135864571,15.602644102717834,678501600
2014-01-31,15.542400360107422,15.571274823475603,15.323515545572748,15.374122958944762,464797200
2014-02-03,15.571277618408203,15.763773522708442,15.502042897244511,15.604809740695194,401464000
2014-02-04,15.796683311462402,15.81748606258786,15.609466841924345,15.70540390372635,376681200
2014-02-05,15.914656639099121,15.99817435130571,15.71781489741489,15.727440268563003,328344800
2014-02-06,16.00742530822754,16.03834749055427,15.860627510307262,15.930903832650957,257765200
2014-02-07,16.23137092590332,16.33287970219381,16.15953497224748,16.284468080892704,370280400
2014-02-10,16.522153854370117,16.615854517655503,16.178898903808346,16.199512582679013,345559200
2014-02-11,16.73985481262207,16.79576096112984,16.538084925529432,16.57275521126562,282256800
2014-02-12,16.73859977722168,16.852290264117364,16.654895702528872,16.770771325987152,308100800
2014-02-13,17.004396438598633,17.01751392936405,16.684877782877887,16.699244637908727,307398000
2014-02-14,16.990652084350586,17.052808374739477,16.90382543637235,16.943177909411418,272924400
2014-02-18,17.05312156677246,17.21553393229013,17.041251771122766,17.053433490857127,260251600
2014-02-19,16.78389549255371,17.08123765155212,16.689570949436195,17.014397466801785,313768000
2014-02-20,16.58962631225586,16.77234219828759,16.522474191642512,16.647095436690545,305858000
2014-02-21,16.40534782409668,16.696443186181302,16.38504606060667,16.640847279754386,278784800
2014-02-24,16.4771785736084,16.55120300660576,16.316952990301477,16.3397534764577,288909600
2014-02-25,16.305709838867188,16.540271795549184,16.272602509832236,16.53433856452453,231952000
2014-02-26,16.158597946166992,16.397533481701597,16.103939501227988,16.354119317076734,276217200
2014-02-27,16.48093032836914,16.51559894798858,16.117997386837292,16.152042158124473,301882000
2014-02-28,16.436262130737305,16.63959159222252,16.30757927032451,16.52496366378077,371968800
2014-03-03,16.48374366760254,16.574008197421023,16.329137678851275,16.348190076744366,238781200
2014-03-04,16.592422485351562,16.636150224073635,16.48404308059368,16.58492796961331,259140000
2014-03-05,16.627410888671875,16.702057494305098,16.526525961959557,16.582435437225236,200062800
2014-03-06,16.57712745666504,16.692379261643072,16.49435913288859,16.640843386363,185488800
2014-03-07,16.56744384765625,16.615543546475212,16.430329014024075,16.58774560359763,220729600
2014-03-10,16.582433700561523,16.65770581454835,16.50185053726977,16.50247605344105,178584000
2014-03-11,16.743911743164062,16.826680058409973,16.6345948486063,16.723923578682165,279224400
2014-03-12,16.760154724121094,16.78326713566956,16.616169204139574,16.69456558335194,199326400
2014-03-13,16.57400131225586,16.85541355253499,16.527462905637396,16.786076330803223,257742800
2014-03-14,16.387853622436523,16.5815001299098,16.335068385477975,16.515909322904456,237199200
2014-03-17,16.451879501342773,16.552762760901036,16.42408155953493,16.4818642479337,199544800
2014-03-18,16.59742546081543,16.615228486205005,16.403778986204124,16.425642028814558,209647200
2014-03-19,16.59305763244629,16.748599366074764,16.522469361559086,16.62429174966267,224756000
2014-03-20,16.513097763061523,16.637095106856005,16.4709329614629,16.550265106570524,208398400
2014-03-21,16.64333724975586,16.670823264275096,16.439072025457,16.61397802281369,374046400
2014-03-24,16.840742111206055,16.881657561866692,16.711747266494115,16.816692253175763,355700800
2014-03-25,17.021886825561523,17.04562474793679,16.853225976349925,16.91288354038277,282293200
2014-03-26,16.859163284301758,17.147135966664028,16.830429568519456,17.06967703482943,299768000
2014-03-27,16.78670310974121,16.912887267394204,16.7136177820714,16.866660776792504,222031600
2014-03-28,16.767959594726562,16.832924874646817,16.686440653730266,16.81356056071778,200564000
2014-03-31,16.76421356201172,16.891333471974683,16.738912681612838,16.84198441167663,168669200
2014-04-01,16.917566299438477,16.92443863685618,16.765147196554963,16.796067710805442,200760000
2014-04-02,16.945680618286133,16.974727927817572,16.87415658099438,16.94037123582153,180420800
2014-04-03,16.828245162963867,16.94412081909781,16.79232717909313,16.90945219991937,162344000
2014-04-04,16.610544204711914,16.86603340131708,16.571815574087964,16.860100171102186,275251200
2014-04-07,16.349746704101562,16.581811583168722,16.300399306223966,16.491859003215193,289850400
2014-04-08,16.348812103271484,16.43251786644579,16.20076489489925,16.403470555459432,243888400
2014-04-09,16.563701629638672,16.569011013590977,16.304464244290447,16.323828566722835,206169600
2014-04-10,16.350061416625977,16.62366560085778,16.34037842364637,16.574940379853953,239652000
2014-04-11,16.229190826416016,16.329762193575814,16.15204379888146,16.21013676164786,271717600
2014-04-14,16.293840408325195,16.308831114808978,16.154226839616374,16.30071107929512,205674000
2014-04-15,16.177648544311523,16.292586727585004,15.970570991931426,16.249798083964254,266490000
2014-04-16,16.210445404052734,16.27541068759704,16.058338200901733,16.180460657166133,214765600
2014-04-17,16.395654678344727,16.48373401904442,16.21637508855868,16.241362372167526,284334400
2014-04-21,16.590242385864258,16.620537386122358,16.36504821617782,16.408150451981662,182548800
2014-04-22,16.606800079345703,16.61086009743487,16.444386011430318,16.500917676615188,202563200
2014-04-23,16.389726638793945,16.58899611855927,16.380355570452103,16.52434275278322,394940000
2014-04-24,17.733386993408203,17.803037815964043,17.513503836972408,17.74713000344359,759911600
2014-04-25,17.863630294799805,17.86518991535556,17.614387917599288,17.632189276498806,390275200
2014-04-28,18.555448532104492,18.607296321303746,17.882679973015733,17.8904897516417,669485600
2014-04-29,18.500478744506836,18.614481176162176,18.41240104462101,18.54451842847149,337377600
2014-04-30,18.430513381958008,18.72223412873762,18.421455907145482,18.51015911075148,456640800
2014-05-01,18.473936080932617,18.57763002772651,18.31402071570893,18.490176155990692,244048000
2014-05-02,18.508289337158203,18.55888944291372,18.41865033655838,18.50079481679692,191514400
2014-05-05,18.770023345947266,18.77127437858751,18.427705786662596,18.43207939677289,287067200
2014-05-06,18.565446853637695,18.8777796744655,18.565446853637695,18.796260716487048,374564400
2014-05-07,18.500478744506836,18.655396614688385,18.356805155425423,18.591680689831108,282864400
2014-05-08,18.467504501342773,18.66914334593086,18.41756612845923,18.475669891615414,230297200
2014-05-09,18.390548706054688,18.412847526437922,18.22691219926164,18.359140144923646,291597600
2014-05-12,18.619516372680664,18.645584226990117,18.448970778001193,18.45179880723778,213208800
2014-05-13,18.64872169494629,18.673219536792036,18.552615680129854,18.593444298299477,159737200
2014-05-14,18.652183532714844,18.76305370817188,18.585285363212698,18.60695686109319,166404000
2014-05-15,18.493566513061523,18.737919262187884,18.46906867262693,18.678245508589722,230846000
2014-05-16,18.766504287719727,18.76713162039322,18.386154500614147,18.48760123883004,276256400
2014-05-19,18.988868713378906,19.074925658264494,18.76084674388876,18.777179196327136,317755200
2014-05-20,18.992643356323242,19.04572174574163,18.867639757125417,18.98636164198966,234836000
2014-05-21,19.042898178100586,19.05514626482177,18.9094155030547,18.965006586335097,196859600
2014-05-22,19.073040008544922,19.15407325954619,18.973478641407034,19.051997530097168,200760000
2014-05-23,19.288497924804688,19.307343061329284,19.047914219266357,19.072412058068473,232209600
2014-05-27,19.649690628051758,19.656913339695173,19.33561169995536,19.34346342155379,348866000
2014-05-28,19.598814010620117,19.781607699464256,19.591589619988593,19.661943141292994,315481600
2014-05-29,19.955921173095703,20.002719525511317,19.716907394274546,19.719420080006394,376474000
2014-05-30,19.881166458129883,20.231991312058568,19.75239386170067,20.03757691353402,564020800
2014-06-02,19.74454116821289,19.93864189088363,19.55138312175623,19.91131769955379,369350800
2014-06-03,20.023761749267578,20.06145203475361,19.7319832512444,19.73857863186439,292709200
2014-06-04,20.252405166625977,20.348828193983117,19.97884288160026,20.020615849736338,335482000
2014-06-05,20.331871032714844,20.395315502719992,20.18299861068552,20.29575243678049,303805600
2014-06-06,20.275970458984375,20.454683169409186,20.24142353955288,20.411967503734175,349938400
2014-06-09,20.600406646728516,20.639980601946515,20.171690196333557,20.38055171270853,301660000
2014-06-10,20.721330642700195,20.89721528726935,20.5718291980245,20.826861764913744,251108000
2014-06-11,20.63558578491211,20.83345557580339,20.549842488419245,20.694945883499415,182724000
2014-06-12,20.2904109954834,20.69274590615886,20.20466770991124,20.675157109795354,218996000
2014-06-13,20.06835174560547,20.323384193334658,19.980409464410595,20.270617818202034,218100000
2014-06-16,20.27062225341797,20.39154312618837,20.10573106910917,20.118923504458582,142244000
2014-06-17,20.244243621826172,20.380552613432354,20.18268450595756,20.294809319563914,118904000
2014-06-18,20.266231536865234,20.290415718154026,20.083751506180835,20.286017679359517,134056000
2014-06-19,20.195880889892578,20.292617628830737,20.081555347991014,20.290418609120167,142112000
2014-06-20,19.98701286315918,20.347574820876254,19.984813844157483,20.19367536059797,403592000
2014-06-23,19.969423294067383,20.143108886568083,19.91885592314289,20.07715173794656,174776000
2014-06-24,19.848508834838867,20.16949692875605,19.828722690267774,19.951840951671485,156144000
2014-06-25,19.866090774536133,19.94084064246355,19.709993982076004,19.833112200949362,147476000
2014-06-26,19.984821319580078,20.01779990750123,19.74298113709271,19.86829842930457,130516000
2014-06-27,20.222261428833008,20.226657790314086,19.956235431818072,19.9672288515613,256116000
2014-06-30,20.43111801147461,20.60700262038807,20.246439004379482,20.248638023264885,197929200
2014-07-01,20.56083106994629,20.68175194506467,20.475087786629587,20.56083106994629,152892000
2014-07-02,20.552040100097656,20.679554687841406,20.466295132116798,20.63778339071847,113860000
2014-07-03,20.67295265197754,20.68834242540666,20.490472711775453,20.593804766525057,91567200
2014-07-07,21.099477767944336,21.10387412847832,20.688348447577184,20.697142846005143,225872000
2014-07-08,20.96316909790039,21.28195978106939,20.648776453042768,21.16543524885994,260888000
2014-07-09,20.971960067749023,21.095078282572487,20.83345207607262,20.982953484369634,145744000
2014-07-10,20.89501190185547,21.00713838127311,20.56083148247425,20.613597871235452,158744000
2014-07-11,20.934587478637695,21.081889884629085,20.85543956671634,20.965367035789328,136072000
2014-07-14,21.205007553100586,21.301744260084714,21.029124613645827,21.075293948153703,171240000
2014-07-15,20.956573486328125,21.2929512869469,20.892815350398532,21.281959546010153,181911600
2014-07-16,20.83785629272461,21.34791981733474,20.829061891584374,21.319339271649355,213585200
2014-07-17,20.46629524230957,20.947778090203457,20.35197141331963,20.892814356055208,229192000
2014-07-18,20.760906219482422,20.829060727810646,20.450909886711308,20.582824219083943,199952000
2014-07-21,20.653181076049805,20.886226860048613,20.604812703364615,20.884027840191827,156316000
2014-07-22,20.824657440185547,20.86203237249257,20.69274482904556,20.81586304246157,220788000
2014-07-23,21.367698669433594,21.519397412680643,20.923590823763607,20.978554549796836,371672000
2014-07-24,21.3325252532959,21.396283389251746,21.19841360134742,21.334724272428204,182916000
2014-07-25,21.473236083984375,21.510611029044714,21.24678571674059,21.29295506252579,173876000
2014-07-28,21.770030975341797,21.818399320642637,21.44684568851839,21.506205772158683,221272000
2014-07-29,21.62932777404785,21.862375144379964,21.60074723651581,21.838190967483612,172572000
2014-07-30,21.578767776489258,21.699687015539705,21.47323664240696,21.642525925382245,132040000
2014-07-31,21.01812744140625,21.42485865810193,20.95876735831736,21.361102215190044,227372000
2014-08-01,21.13465118408203,21.242381294060145,20.84444277973078,20.8642305931928,194044000
2014-08-04,21.015932083129883,21.233589672870938,20.923593414527016,21.187420338569503,159832000
2014-08-05,20.9126033782959,21.035721613131166,20.745513147190785,20.965368096459564,223732000
2014-08-06,20.877424240112305,20.991749744614264,20.822460506852526,20.831254905457293,154232000
2014-08-07,20.875213623046875,21.20000648029464,20.791252119822293,20.974639767103902,186844000
2014-08-08,20.93265724182129,20.950333523707997,20.61007268305251,20.8266029219071,167460000
2014-08-11,21.208845138549805,21.228731379267458,20.95475403724489,21.0497619556214,146340000
2014-08-12,21.204429626464844,21.405491902078335,21.124888024812375,21.21989595535819,135180000
2014-08-13,21.485029220581055,21.485029220581055,21.219891725064947,21.244196192152618,127664000
2014-08-14,21.542478561401367,21.557944888837834,21.387815287036716,21.50491772129899,112464000
2014-08-15,21.648536682128906,21.694935668939088,21.40107373343785,21.63086039600024,195804000
2014-08-18,21.909252166748047,21.95565114543481,21.64853289195828,21.76121540346765,190288000
2014-08-19,22.211952209472656,22.24509482127637,21.944604729475,21.964490970838533,277596000
2014-08-20,22.220794677734375,22.3356871772248,22.083805975604154,22.192071974287664,210796000
2014-08-21,22.223005294799805,22.302546906694108,22.119159207843154,22.22079533732951,133912000
2014-08-22,22.38650131225586,22.419643923448547,22.136830121250327,22.15892463347771,176736000
2014-08-25,22.43511199951172,22.57430895452825,22.37766491467965,22.490349127237806,161080000
2014-08-26,22.29149627685547,22.42627501029579,22.284868090899952,22.40859872394545,132608000
2014-08-27,22.565467834472656,22.662685705868515,22.249511438139255,22.32021488487175,209476000
2014-08-28,22.59198570251465,22.709088145978956,22.439530687444233,22.44615887319453,273840000
2014-08-29,22.6472225189209,22.735602261013458,22.580937290925636,22.726764118233866,178380000
2014-09-02,22.823986053466797,22.921202269887637,22.695835488976062,22.7709571873787,214256000
2014-09-03,21.86064910888672,22.80188867652142,21.781107499550885,22.779794159640037,501684000
2014-09-04,21.679468154907227,22.1147352985339,21.606554742889816,21.840759621329987,342872000
2014-09-05,21.86728286743164,21.960080873401647,21.721455984589614,21.829722010591972,233828000
2014-09-08,21.732498168945312,21.942398604183865,21.664004662106038,21.940190332527056,185426800
2014-09-09,21.65074348449707,22.77537224899579,21.241989088302557,21.89157823097379,759385200
2014-09-10,22.3158016204834,22.340106093738225,21.599928852377747,21.655165985101714,403478400
